Date,Adj Close,Close,High,Low,Open,Volume
2024-11-04,169.70587158203125,170.67999267578125,171.9199981689453,169.48500061035156,171.24000549316406,16194000
2024-11-05,170.43173217773438,171.41000366210938,172.0970001220703,170.3699951171875,170.8300018310547,12518300
2024-11-06,177.3122100830078,178.3300018310547,178.63999938964844,175.0399932861328,175.35000610351562,27061500
2024-11-07,181.2396697998047,182.27999877929688,182.5800018310547,178.88999938964844,179.11000061035156,16730400
2024-11-08,178.83351135253906,179.86000061035156,182.35000610351562,179.57000732421875,182.0,15021500
2024-11-11,180.9314422607422,181.97000122070312,182.0850067138672,179.99000549316406,180.07000732421875,12503400
2024-11-12,182.27374267578125,183.32000732421875,184.02499389648438,180.99000549316406,181.3800048828125,14065800
2024-11-13,179.45989990234375,180.49000549316406,182.61500549316406,180.1199951171875,182.14999389648438,13969700
2024-11-14,176.3378143310547,177.35000610351562,180.44500732421875,176.02999877929688,179.75,17925800
2024-11-15,172.89756774902344,173.88999938964844,175.8800048828125,172.7449951171875,175.63999938964844,21708900
2024-11-18,175.79095458984375,176.8000030517578,176.91000366210938,174.4199981689453,174.9550018310547,18662800
2024-11-19,178.5550994873047,179.5800018310547,180.1699981689453,175.11599731445312,175.23500061035156,15392900
2024-11-20,176.31793212890625,177.3300018310547,179.11000061035156,175.3300018310547,178.8300018310547,15729800
2024-11-21,168.27410888671875,169.24000549316406,175.5800018310547,165.30999755859375,175.4550018310547,38839400
2024-11-22,165.61932373046875,166.57000732421875,168.26499938964844,165.7100067138672,167.16000366210938,24497000
2024-11-25,168.4630126953125,169.42999267578125,170.4600067138672,167.39999389648438,167.99000549316406,21395700
2024-11-26,169.646240234375,170.6199951171875,171.4949951171875,169.42999267578125,169.49000549316406,14937500
2024-11-27,169.84507751464844,170.82000732421875,171.13999938964844,169.6699981689453,170.67999267578125,12433400
2024-11-29,169.5169677734375,170.49000549316406,170.8699951171875,168.75,170.05999755859375,9250700
2024-12-02,171.99273681640625,172.97999572753906,173.60000610351562,170.27000427246094,170.32000732421875,16593400
2024-12-03,172.03253173828125,173.02000427246094,174.32000732421875,172.50999450683594,173.1199951171875,15721500
2024-12-04,175.0850067138672,176.08999633789062,176.42999267578125,172.75,172.77999877929688,18239800
2024-12-05,173.31517028808594,174.30999755859375,177.7100067138672,174.00999450683594,177.32000732421875,16145500
2024-12-06,175.4827423095703,176.49000549316406,176.83900451660156,173.5500030517578,173.8800048828125,13319500
2024-12-09,176.28903198242188,177.10000610351562,178.0399932861328,175.39999389648438,175.71499633789062,19887800
2024-12-10,185.67584228515625,186.52999877929688,188.02999877929688,182.6699981689453,184.53500366210938,34317400
2024-12-11,195.80921936035156,196.7100067138672,196.88999938964844,186.25999450683594,186.6999969482422,41664500
2024-12-12,192.74331665039062,193.6300048828125,196.7050018310547,193.27999877929688,196.3000030517578,25197800
2024-12-13,190.5036163330078,191.3800048828125,194.33999633789062,191.25999450683594,192.7100067138672,18883200
2024-12-16,197.25259399414062,198.16000366210938,200.63999938964844,194.11000061035156,194.36500549316406,32248600
2024-12-17,196.21734619140625,197.1199951171875,202.8800048828125,196.69000244140625,198.52999877929688,24129500
2024-12-18,189.2792510986328,190.14999389648438,198.69000244140625,189.27999877929688,196.8300018310547,27638400
2024-12-19,188.831298828125,189.6999969482422,194.60000610351562,189.52000427246094,193.27999877929688,26981200
2024-12-20,192.07640075683594,192.9600067138672,194.13499450683594,186.3699951171875,187.00999450683594,45319700
2024-12-23,195.092529296875,195.99000549316406,196.49000549316406,191.6300048828125,194.02999877929688,15235900
2024-12-24,196.66526794433594,197.57000732421875,197.6699981689453,195.197998046875,196.1699981689453,6809800
2024-12-26,196.19741821289062,197.10000610351562,198.16000366210938,195.8699951171875,196.74000549316406,7907900
2024-12-27,193.1514434814453,194.0399932861328,196.8000030517578,191.9720001220703,196.47000122070312,14693000
2024-12-30,191.8076171875,192.69000244140625,193.77999877929688,190.36000061035156,190.86500549316406,12209500
2024-12-31,189.5679168701172,190.44000244140625,193.25,189.5800018310547,192.44500732421875,14355200
2025-01-02,189.75704956054688,190.6300048828125,193.1999969482422,188.7100067138672,191.48500061035156,17545200
2025-01-03,192.24562072753906,193.1300048828125,194.5,191.35000610351562,192.72500610351562,12875000
2025-01-06,197.0535125732422,197.9600067138672,199.55999755859375,195.05999755859375,195.14999389648438,19483300
2025-01-07,195.80921936035156,196.7100067138672,202.13999938964844,195.94000244140625,198.27000427246094,16966800
2025-01-08,194.49525451660156,195.38999938964844,197.63999938964844,193.75,193.9499969482422,14335300
2025-01-10,192.28541564941406,193.1699981689453,197.6199951171875,191.60000610351562,195.4199981689453,20753800
2025-01-13,191.4094696044922,192.2899932861328,192.49000549316406,188.66000366210938,191.35000610351562,13169100
2025-01-14,190.17514038085938,191.0500030517578,193.27000427246094,189.63999938964844,192.5,13651200
2025-01-15,196.07798767089844,196.97999572753906,197.8000030517578,193.3300018310547,194.35000610351562,12894900
2025-01-16,193.51974487304688,194.41000366210938,196.97999572753906,194.3000030517578,195.8249969482422,13449600
2025-01-17,196.6453857421875,197.5500030517578,198.80999755859375,195.30999755859375,198.0500030517578,22109100
2025-01-21,198.71585083007812,199.6300048828125,203.83999633789062,199.44000244140625,200.50999450683594,19005200
2025-01-22,199.11404418945312,200.02999877929688,202.1199951171875,199.1999969482422,200.5500030517578,15477400
2025-01-23,198.66607666015625,199.5800018310547,201.94000244140625,196.82000732421875,199.97999572753906,15170800
2025-01-24,200.9754638671875,201.89999389648438,202.57000732421875,199.78399658203125,199.85000610351562,12732400
2025-01-27,192.8826904296875,193.77000427246094,198.6699981689453,192.6999969482422,194.19000244140625,24970200
2025-01-28,196.1676025390625,197.07000732421875,197.22999572753906,192.61000061035156,194.64999389648438,15939200
2025-01-29,196.2770538330078,197.17999267578125,198.4600067138672,195.19000244140625,197.3699951171875,12287800
2025-01-30,201.70211791992188,202.6300048828125,203.23800659179688,199.4720001220703,199.75999450683594,14571500
2025-01-31,204.65850830078125,205.60000610351562,207.0800018310547,203.5800018310547,203.71499633789062,17060300
2025-02-03,201.71206665039062,202.63999938964844,205.22000122070312,201.66000366210938,202.21499633789062,16719500
2025-02-04,206.75885009765625,207.7100067138672,208.6999969482422,204.25999450683594,204.5,28285400
2025-02-05,192.41482543945312,193.3000030517578,194.5500030517578,189.91000366210938,193.10000610351562,43666400
2025-02-06,192.42477416992188,193.30999755859375,193.8300018310547,190.49000549316406,190.99000549316406,20816600
2025-02-07,186.28305053710938,187.13999938964844,193.01499938964844,185.10000610351562,192.74000549316406,29565700
2025-02-10,187.3381805419922,188.1999969482422,189.99000549316406,187.61000061035156,189.05999755859375,16606000
2025-02-11,186.21336364746094,187.07000732421875,188.8000030517578,186.0800018310547,186.8350067138672,13028100
2025-02-12,184.5808563232422,185.42999267578125,186.8300018310547,183.6300048828125,185.22999572753906,17632300
2025-02-13,187.01968383789062,187.8800048828125,187.99000549316406,184.8800048828125,185.92999267578125,12729300
2025-02-14,186.0142822265625,186.8699951171875,188.14999389648438,186.11000061035156,186.8300018310547,12714200
2025-02-18,184.94915771484375,185.8000030517578,187.77999877929688,183.5800018310547,187.44000244140625,19796000
2025-02-19,186.27310180664062,187.1300048828125,187.36000061035156,185.5,186.18499755859375,13120500
2025-02-20,185.7853240966797,186.63999938964844,187.1199951171875,184.60000610351562,186.5,12063800
2025-02-21,180.7484893798828,181.5800018310547,187.47000122070312,181.1300048828125,187.2899932861328,19520800
2025-02-24,180.36029052734375,181.19000244140625,185.08999633789062,180.8800048828125,183.8000030517578,18734000
2025-02-25,176.5577850341797,177.3699951171875,180.75999450683594,176.77000427246094,180.15499877929688,20832500
2025-02-26,173.90000915527344,174.6999969482422,178.0800018310547,173.58999633789062,176.94500732421875,23637200
2025-02-27,169.4305877685547,170.2100067138672,176.58999633789062,169.7519989013672,175.94000244140625,25930500
2025-02-28,171.4313507080078,172.22000122070312,172.5,168.38999938964844,170.3000030517578,30049800
2025-03-03,167.88766479492188,168.66000366210938,175.0,167.63999938964844,173.72999572753906,24122000
2025-03-04,171.81956481933594,172.61000061035156,175.1649932861328,167.5399932861328,167.94000244140625,30711400
2025-03-05,174.18869018554688,174.99000549316406,175.75,170.92999267578125,172.32000732421875,18848000
2025-03-06,173.4122772216797,174.2100067138672,176.72999572753906,172.50799560546875,172.5500030517578,19082400
2025-03-07,174.94520568847656,175.75,176.89999389648438,172.25,173.24200439453125,16395300
2025-03-10,167.2318572998047,167.80999755859375,170.4499969482422,165.56500244140625,170.16000366210938,28990700
2025-03-11,165.4081573486328,165.97999572753906,168.65499877929688,163.24000549316406,166.67999267578125,23705900
2025-03-12,168.41775512695312,169.0,169.52999877929688,165.47999572753906,168.47000122070312,19880100
2025-03-13,164.1624755859375,164.72999572753906,168.1199951171875,164.07000732421875,167.97999572753906,15206200
2025-03-14,167.0425262451172,167.6199951171875,168.25,164.50999450683594,165.31500244140625,18611100
2025-03-17,165.99612426757812,166.57000732421875,168.4600067138672,165.80999755859375,167.3249969482422,17839100
2025-03-18,162.1095733642578,162.6699981689453,166.44000244140625,158.8000030517578,165.9600067138672,24616800
2025-03-19,165.70712280273438,166.27999877929688,168.13299560546875,163.0500030517578,163.9149932861328,24955700
2025-03-20,164.4813690185547,165.0500030517578,167.02999877929688,163.13999938964844,163.8249969482422,19981500
2025-03-21,165.67724609375,166.25,166.47000122070312,163.02999877929688,163.3800048828125,29882100
2025-03-24,169.34454345703125,169.92999267578125,170.5,167.44000244140625,169.26499938964844,18742800
2025-03-25,172.1947021484375,172.7899932861328,172.91000366210938,170.5500030517578,171.17999267578125,13841600
2025-03-26,166.5641632080078,167.13999938964844,171.94000244140625,166.86099243164062,171.3000030517578,22498000
2025-03-27,163.51470947265625,164.0800018310547,167.44000244140625,163.85000610351562,166.7100067138672,21571200
2025-03-28,155.5223388671875,156.05999755859375,163.80999755859375,155.33900451660156,162.36000061035156,34866500
2025-03-31,155.69175720214844,156.22999572753906,157.1300048828125,152.2100067138672,154.80999755859375,33591600
2025-04-01,158.33262634277344,158.8800048828125,160.0800018310547,155.2550048828125,155.3000030517578,20111400
2025-04-02,158.3126983642578,158.86000061035156,160.27499389648438,156.52999877929688,156.9600067138672,17113300
2025-04-03,152.10415649414062,152.6300048828125,154.68699645996094,152.17999267578125,152.8350067138672,28416100
2025-04-04,147.2310028076172,147.74000549316406,153.08999633789062,147.5399932861328,149.89999389648438,39832200
2025-04-07,148.725830078125,149.24000549316406,154.92999267578125,142.66000366210938,143.38999938964844,47823000
2025-04-08,146.07501220703125,146.5800018310547,154.44000244140625,145.2100067138672,153.5749969482422,35304400
2025-04-09,160.505126953125,161.05999755859375,161.8699951171875,145.80999755859375,146.3300018310547,46479500
2025-04-10,154.834716796875,155.3699951171875,160.02999877929688,152.1999969482422,158.75999450683594,35270500
2025-04-11,158.850830078125,159.39999389648438,159.86000061035156,155.5850067138672,155.5850067138672,22582000
2025-04-14,160.91372680664062,161.47000122070312,164.02999877929688,159.9199981689453,162.30999755859375,18255900
2025-04-15,158.13331604003906,158.67999267578125,162.0500030517578,157.64500427246094,161.57000732421875,15690800
2025-04-16,154.96426391601562,155.5,158.17999267578125,153.91000366210938,155.47000122070312,16921500
2025-04-17,152.8316650390625,153.36000061035156,157.07000732421875,150.89999389648438,156.61000061035156,19513400
2025-04-21,149.3437042236328,149.86000061035156,151.05999755859375,148.39999389648438,150.96499633789062,16147800
2025-04-22,153.36978149414062,153.89999389648438,154.61000061035156,150.8699951171875,151.07000732421875,15910300
2025-04-23,157.1766357421875,157.72000122070312,160.02000427246094,156.35000610351562,157.91000366210938,18575700
2025-04-24,160.91372680664062,161.47000122070312,161.7100067138672,158.08999633789062,158.52499389648438,30787500
2025-04-25,163.28549194335938,163.85000610351562,168.24000549316406,163.0,167.10000610351562,35148100
2025-04-28,161.8604278564453,162.4199981689453,164.9499969482422,160.3800048828125,164.25999450683594,20871200
2025-04-29,161.50167846679688,162.05999755859375,162.67999267578125,159.38999938964844,162.0449981689453,15955200
2025-04-30,160.33567810058594,160.88999938964844,161.37399291992188,157.15499877929688,159.86000061035156,20639500
2025-05-01,162.22914123535156,162.7899932861328,163.94000244140625,160.92999267578125,162.52000427246094,21904300
2025-05-02,165.23875427246094,165.80999755859375,166.6999969482422,163.66000366210938,164.9550018310547,16844900
2025-05-05,165.47792053222656,166.0500030517578,167.10000610351562,164.47000122070312,164.51499938964844,15309300
2025-05-06,164.630859375,165.1999969482422,166.74000549316406,163.1300048828125,163.9600067138672,10691900
2025-05-07,152.27357482910156,152.8000030517578,166.99000549316406,149.49000549316406,166.07000732421875,78729800
2025-05-08,155.2134246826172,155.75,157.41000366210938,154.10000610351562,155.9199981689453,38387500
2025-05-09,153.84812927246094,154.3800048828125,156.42999267578125,153.8300018310547,155.5500030517578,22871000
2025-05-12,159.03021240234375,159.5800018310547,160.44000244140625,157.88999938964844,159.10000610351562,31884900
2025-05-13,160.33567810058594,160.88999938964844,162.05999755859375,157.5800018310547,159.9199981689453,24944300
2025-05-14,166.23529052734375,166.80999755859375,168.33999633789062,160.92999267578125,161.30999755859375,31769200
2025-05-15,164.8301544189453,165.39999389648438,167.50999450683594,163.83999633789062,167.13999938964844,22717600
2025-05-16,166.85317993164062,167.42999267578125,170.64999389648438,166.9499969482422,168.92999267578125,36271400
2025-05-19,167.29164123535156,167.8699951171875,167.9499969482422,165.4149932861328,165.71499633789062,21374700
2025-05-20,164.75047302246094,165.32000732421875,169.67999267578125,164.25999450683594,167.75999450683594,33563300
2025-05-21,169.47410583496094,170.05999755859375,174.52999877929688,164.88999938964844,164.9499969482422,45567600
2025-05-22,171.3874969482422,171.97999572753906,178.1300048828125,171.8800048828125,173.35000610351562,45024100
2025-05-23,169.0057373046875,169.58999633789062,171.2050018310547,169.25999450683594,170.27999877929688,24963600
2025-05-27,173.38058471679688,173.97999572753906,174.2899932861328,171.2100067138672,171.3000030517578,24341300
2025-05-28,172.78268432617188,173.3800048828125,176.47999572753906,173.01499938964844,173.97999572753906,25999200
2025-05-29,172.3641357421875,172.9600067138672,175.39999389648438,171.77999877929688,175.0,21174700
2025-05-30,172.25448608398438,172.85000610351562,173.44000244140625,168.52499389648438,172.41000366210938,36258300
2025-06-02,169.78302001953125,170.3699951171875,171.06199645996094,168.64999389648438,169.00999450683594,24742900
2025-06-03,167.13223266601562,167.7100067138672,169.8000030517578,166.67999267578125,168.86500549316406,25386700
2025-06-04,168.80641174316406,169.38999938964844,169.5800018310547,167.7949981689453,168.27999877929688,18508700
2025-06-05,169.22496032714844,169.80999755859375,172.36000061035156,169.35000610351562,171.6199951171875,25375400
2025-06-06,174.31735229492188,174.9199981689453,175.8300018310547,172.3000030517578,172.3000030517578,22258100
2025-06-09,177.23080444335938,177.6300048828125,177.9149932861328,175.66000366210938,175.8699951171875,18817600
2025-06-10,179.60545349121094,180.00999450683594,182.44500732421875,176.47500610351562,177.75999450683594,32908000
2025-06-11,178.38819885253906,178.7899932861328,181.75,178.0,181.22999572753906,18994400
2025-06-12,176.57229614257812,176.97000122070312,178.1300048828125,176.11000061035156,177.47999572753906,17345900
2025-06-13,175.4847412109375,175.8800048828125,178.34300231933594,173.57000732421875,173.5800018310547,20873200
2025-06-16,177.54010009765625,177.94000244140625,178.2449951171875,175.82000732421875,175.90499877929688,18132500
2025-06-17,176.8317108154297,177.22999572753906,178.71499633789062,175.94000244140625,177.0,17656100
2025-06-18,173.58900451660156,173.97999572753906,177.82400512695312,172.83999633789062,177.27999877929688,32531800
2025-06-20,167.35304260253906,167.72999572753906,175.36500549316406,166.27000427246094,174.86500549316406,55402600
2025-06-23,165.63693237304688,166.00999450683594,168.47999572753906,163.3300018310547,167.32000732421875,36975600
2025-06-24,167.363037109375,167.74000549316406,169.25,166.91000366210938,167.68499755859375,27310300
2025-06-25,171.1046142578125,171.49000549316406,173.36000061035156,168.56100463867188,168.64999389648438,23627400
2025-06-26,174.03799438476562,174.42999267578125,174.64999389648438,170.86000061035156,173.38499450683594,25909100
2025-06-27,177.86936950683594,178.27000427246094,178.83999633789062,172.7100067138672,174.6300048828125,74053100
2025-06-30,176.99134826660156,177.38999938964844,181.5800018310547,175.5,180.78500366210938,43964600
2025-07-01,176.51243591308594,176.91000366210938,177.22000122070312,174.66000366210938,176.80499267578125,25778500
2025-07-02,179.35601806640625,179.75999450683594,179.93499755859375,176.08999633789062,176.5449981689453,19325900
2025-07-03,180.14425659179688,180.5500030517578,180.77000427246094,178.19000244140625,179.82000732421875,13287400
2025-07-07,177.16098022460938,177.55999755859375,180.33999633789062,176.63999938964844,180.13499450683594,20991400
2025-07-08,174.766357421875,175.16000366210938,178.7899932861328,173.9199981689453,178.77999877929688,24108600
2025-07-09,177.2607421875,177.66000366210938,180.27999877929688,173.8800048828125,176.11000061035156,31288000
2025-07-10,178.29840087890625,178.6999969482422,179.58999633789062,175.74000549316406,176.6699981689453,24693700
2025-07-11,180.90252685546875,181.30999755859375,182.61000061035156,177.54100036621094,177.91000366210938,23975700
2025-07-14,182.39915466308594,182.80999755859375,184.72999572753906,180.71099853515625,182.07000732421875,20990400
2025-07-15,182.68850708007812,183.10000610351562,185.41000366210938,182.38999938964844,183.94000244140625,23911600
2025-07-16,183.3570098876953,183.77000427246094,185.3350067138672,183.0800018310547,184.32000732421875,21152600
2025-07-17,184.28492736816406,184.6999969482422,185.18699645996094,181.5,183.11500549316406,21654400
2025-07-18,185.5221405029297,185.94000244140625,187.36000061035156,184.72999572753906,186.6199951171875,21033400
2025-07-21,190.7204132080078,191.14999389648438,191.25999450683594,187.0500030517578,187.10000610351562,24665000
2025-07-22,191.67825317382812,192.11000061035156,193.36000061035156,188.4949951171875,192.4199981689453,26212900
2025-07-23,191.07960510253906,191.50999450683594,193.36000061035156,190.17999267578125,192.36000061035156,34068100
2025-07-24,192.76580810546875,193.1999969482422,198.97000122070312,191.9499969482422,198.11000061035156,45252100
2025-07-25,193.6438446044922,194.0800018310547,195.27499389648438,192.1300048828125,192.92999267578125,31101800
2025-07-28,192.9853057861328,193.4199981689453,194.82000732421875,191.85499572753906,194.41000366210938,25553500
2025-07-29,195.98854064941406,196.42999267578125,196.66000366210938,192.99000549316406,193.3000030517578,31891600
2025-07-30,196.9962921142578,197.44000244140625,198.47999572753906,195.55999755859375,196.3000030517578,21150500
2025-07-31,192.42657470703125,192.86000061035156,196.8300018310547,192.0800018310547,196.60000610351562,27852000
2025-08-01,189.5231170654297,189.9499969482422,191.6179962158203,188.6999969482422,189.77999877929688,21236700
2025-08-04,195.31008911132812,195.75,196.0800018310547,190.9199981689453,191.1750030517578,23386000
2025-08-05,194.88104248046875,195.32000732421875,198.6999969482422,194.6750030517578,195.5449981689453,19010200
2025-08-06,196.4774627685547,196.9199981689453,197.3800048828125,194.4669952392578,195.25,15383700
2025-08-07,196.83663940429688,197.27999877929688,198.3699951171875,195.22000122070312,197.7100067138672,14660600
2025-08-08,201.63583374023438,202.08999633789062,203.42999267578125,197.89999389648438,197.97999572753906,24379900
2025-08-11,201.1768798828125,201.6300048828125,202.16000366210938,199.8000030517578,201.55499267578125,16690200
2025-08-12,203.70118713378906,204.16000366210938,205.1300048828125,201.39999389648438,202.09500122070312,19854000
2025-08-13,202.57371520996094,203.02999877929688,205.42999267578125,198.63999938964844,204.97999572753906,19573000
2025-08-14,203.36195373535156,203.82000732421875,205.4199981689453,202.3249969482422,202.55999755859375,17777100
2025-08-15,204.4495086669922,204.91000366210938,207.3300018310547,202.0850067138672,204.72000122070312,21111400
2025-08-18,203.83087158203125,204.2899932861328,206.13999938964844,203.41000366210938,205.07000732421875,13000200
2025-08-19,202.03494262695312,202.49000549316406,204.2899932861328,200.92999267578125,203.90499877929688,13476600
2025-08-20,199.74009704589844,200.19000244140625,202.1699981689453,197.4600067138672,201.67999267578125,13971700
2025-08-21,200.16912841796875,200.6199951171875,203.36000061035156,200.39999389648438,200.72000122070312,11768900
2025-08-22,206.25543212890625,206.72000122070312,209.22999572753906,202.1300048828125,203.9600067138672,25723700
2025-08-25,208.68994140625,209.16000366210938,211.08999633789062,205.9499969482422,207.0,22788800
2025-08-26,207.482666015625,207.9499969482422,208.4600067138672,206.4499969482422,208.3699951171875,23051000
2025-08-27,207.74209594726562,208.2100067138672,209.57000732421875,206.38999938964844,206.4600067138672,15249000
2025-08-28,211.89271545410156,212.3699951171875,212.89999389648438,207.60000610351562,207.83999633789062,20915700
2025-08-29,213.0501251220703,213.52999877929688,215.33999633789062,210.97000122070312,211.27000427246094,24682200
2025-09-02,211.51361083984375,211.99000549316406,212.36900329589844,206.9600067138672,208.99000549316406,28900100
2025-09-03,230.5806427001953,231.10000610351562,231.8000030517578,225.1199951171875,226.47999572753906,72250300
2025-09-04,232.1371307373047,232.66000366210938,232.77000427246094,226.75999450683594,230.15499877929688,32196000
2025-09-05,234.64149475097656,235.1699981689453,236.1300048828125,232.3800048828125,232.66000366210938,26127700
2025-09-08,233.84259033203125,234.16000366210938,238.39999389648438,233.72999572753906,235.7899932861328,23128800
2025-09-09,239.61474609375,239.94000244140625,240.58999633789062,233.3800048828125,234.19000244140625,22854800
2025-09-10,239.23526000976562,239.55999755859375,242.0800018310547,238.11000061035156,239.25,19990100
2025-09-11,240.45359802246094,240.77999877929688,242.57000732421875,236.5800018310547,240.13999938964844,21308600
2025-09-12,241.0528106689453,241.3800048828125,242.42300415039062,238.5,240.8000030517578,14536600
2025-09-15,251.41871643066406,251.75999450683594,252.75,244.97999572753906,245.13999938964844,29935200
2025-09-16,251.07919311523438,251.4199981689453,253.22999572753906,249.71499633789062,252.3300018310547,24493500
2025-09-17,249.51132202148438,249.85000610351562,251.9499969482422,246.5800018310547,251.4600067138672,20491300
2025-09-18,251.9879608154297,252.3300018310547,254.13999938964844,250.11000061035156,251.86000061035156,21166400
2025-09-19,254.89401245117188,255.24000549316406,256.70001220703125,252.0679931640625,253.39999389648438,41616800
2025-09-22,252.53721618652344,252.8800048828125,256.30999755859375,250.80999755859375,254.77999877929688,20079000
2025-09-23,251.9979248046875,252.33999633789062,254.77000427246094,251.08999633789062,253.65499877929688,17521100
2025-09-24,247.49404907226562,247.8300018310547,252.9600067138672,247.22000122070312,252.14999389648438,16958500
2025-09-25,246.2357635498047,246.57000732421875,247.31500244140625,241.64999389648438,244.83999633789062,17379800
2025-09-26,246.8449249267578,247.17999267578125,250.1199951171875,246.63999938964844,247.78500366210938,16594600
2025-09-29,244.02874755859375,244.36000061035156,251.6479949951172,243.1999969482422,248.27499389648438,23157200
2025-09-30,243.21986389160156,243.5500030517578,243.6750030517578,239.5709991455078,243.05999755859375,22541200
2025-10-01,245.2071533203125,245.5399932861328,247.14999389648438,239.1999969482422,241.17999267578125,23967700
2025-10-02,246.095947265625,246.42999267578125,247.63499450683594,243.10499572753906,245.63999938964844,20657500
2025-10-03,246.1159210205078,246.4499969482422,247.1179962158203,242.47000122070312,245.22999572753906,19941400
2025-10-06,251.1690673828125,251.50999450683594,252.1999969482422,245.69000244140625,245.77999877929688,18309000
2025-10-07,246.79501342773438,247.1300048828125,251.5500030517578,246.80999755859375,248.92999267578125,13811200
2025-10-08,245.1272735595703,245.4600067138672,247.25999450683594,245.08999633789062,246.1999969482422,14136500
2025-10-09,241.88168334960938,242.2100067138672,245.55499267578125,239.67999267578125,245.05999755859375,19375700
2025-10-10,237.16807556152344,237.49000549316406,244.83999633789062,236.68499755859375,242.16000366210938,22449100
2025-10-13,244.30836486816406,244.63999938964844,244.99000549316406,240.75,241.02999877929688,12465000
2025-10-14,245.8562774658203,246.19000244140625,248.02499389648438,241.17799377441406,241.7550048828125,17705400
2025-10-15,251.36878967285156,251.7100067138672,252.75999450683594,246.7899932861328,248.0850067138672,16048100
2025-10-16,251.53857421875,251.8800048828125,257.5799865722656,250.6699981689453,252.46499633789062,18946000
2025-10-17,253.4459686279297,253.7899932861328,254.8800048828125,248.58999633789062,251.35000610351562,17653800
2025-10-20,256.6716003417969,257.0199890136719,257.8800048828125,254.60000610351562,255.22999572753906,13726800
2025-10-21,250.99929809570312,251.33999633789062,255.3800048828125,244.6699981689453,255.25,27836400
2025-10-22,252.18768310546875,252.52999877929688,257.17999267578125,250.4510040283203,255.00999450683594,19650200
2025-10-23,253.38604736328125,253.72999572753906,255.86000061035156,252.76800537109375,253.6999969482422,13241300
2025-10-24,260.1568603515625,260.510009765625,262.510009765625,256.1000061035156,257.29998779296875,18406000
2025-10-27,269.5640869140625,269.92999267578125,270.79998779296875,264.94000244140625,265.3599853515625,22987700
2025-10-28,268.0661315917969,268.42999267578125,271.3800048828125,267.1700134277344,270.20001220703125,20101200
2025-10-29,274.7969970703125,275.1700134277344,275.9700012207031,268.42999267578125,268.6099853515625,26287900
2025-10-30,281.5178527832031,281.8999938964844,291.92999267578125,280.45001220703125,291.7200012207031,48570000
2025-10-31,281.43798828125,281.82000732421875,286.2850036621094,277.52301025390625,283.2049865722656,29932800
2025-11-03,283.73486328125,284.1199951171875,285.94000244140625,280.3699951171875,282.4200134277344,19691800
2025-11-04,277.6830749511719,278.05999755859375,281.8340148925781,276.864990234375,277.06500244140625,18123700
2025-11-05,284.364013671875,284.75,286.70001220703125,277.8800048828125,279.3800048828125,20063200
2025-11-06,284.9532165527344,285.3399963378906,288.80999755859375,281.6199951171875,285.7349853515625,23103800
2025-11-07,279.32086181640625,279.70001220703125,284.5,275.739990234375,284.2099914550781,21991100
2025-11-10,290.1960754394531,290.5899963378906,291.4599914550781,283.5400085449219,285.2650146484375,19508200
2025-11-11,291.3445129394531,291.739990234375,292.3399963378906,287.8800048828125,288.20001220703125,14156700
2025-11-12,287.0403747558594,287.42999267578125,292.3599853515625,284.3800048828125,292.0849914550781,16998800
2025-11-13,278.74163818359375,279.1199951171875,283.510009765625,278.0,282.9849853515625,18060200
2025-11-14,276.60455322265625,276.9800109863281,279.1499938964844,271.4100036621094,271.8949890136719,18330500
2025-11-17,285.2128601074219,285.6000061035156,294.5199890136719,284.2300109863281,286.3999938964844,34286100
2025-11-18,284.57373046875,284.9599914550781,289.43499755859375,279.010009765625,288.4849853515625,29702200
2025-11-19,292.59283447265625,292.989990234375,304.25,287.6700134277344,287.68499755859375,43123600
2025-11-20,289.5869445800781,289.9800109863281,306.8900146484375,289.1700134277344,304.739990234375,34801400
2025-11-21,299.2438049316406,299.6499938964844,303.9599914550781,294.3599853515625,296.8699951171875,43670600
2025-11-24,318.0382995605469,318.4700012207031,319.79998779296875,309.3999938964844,311.010009765625,55311800
2025-11-25,323.2012939453125,323.6400146484375,328.6700134277344,317.8160095214844,326.79998779296875,50899300
2025-11-26,319.8458251953125,320.2799987792969,324.989990234375,317.20001220703125,320.7799987792969,29839600
2025-11-28,319.6860656738281,320.1199951171875,326.8800048828125,316.94000244140625,323.42999267578125,19695800
2025-12-01,314.69281005859375,315.1199951171875,319.6300048828125,313.9800109863281,317.4750061035156,28520600
2025-12-02,315.59161376953125,316.0199890136719,318.6000061035156,314.2200012207031,316.8999938964844,24668200
2025-12-03,320.1853942871094,320.6199951171875,322.0400085449219,314.2799987792969,316.0299987792969,32285100
2025-12-04,317.95843505859375,318.3900146484375,323.0989990234375,315.5899963378906,323.0450134277344,20831600
2025-12-05,321.65338134765625,322.0899963378906,323.8299865722656,319.9800109863281,320.0,15719900
2025-12-08,314.2286376953125,314.45001220703125,321.2300109863281,311.9100036621094,321.0299987792969,22006900
2025-12-09,317.52630615234375,317.75,318.7090148925781,312.6199951171875,313.1000061035156,14151300
2025-12-10,320.7740173339844,321.0,321.8699951171875,315.3999938964844,316.6199951171875,22764500
2025-12-11,313.4791564941406,313.70001220703125,321.989990234375,309.8800048828125,321.1000061035156,25912100
2025-12-12,310.3013916015625,310.5199890136719,316.1400146484375,306.9599914550781,314.7950134277344,21264800
